KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:05214	Glioma	235	7.22E-18	60	65	 RB1  CDKN1A  CALML5  PTEN  ARAF  PIK3CD  CALML3  PIK3CB  IGF1R  CCND1  AKT2  AKT3  AKT1  HRAS  PRKCG  PDGFRB  PDGFRA  MAP2K1  MAP2K2  PRKCB  PRKCA  PIK3CA  SOS1  RAF1  TP53  CAMK2B  CAMK2D  SHC3  SHC1  CAMK2A  PDGFB  PIK3R3  PDGFA  TGFA  PIK3R2  PIK3R1  EGFR  PIK3R5  NRAS  E2F1  PLCG2  MAPK1  E2F2  E2F3  PLCG1  CAMK2G  MAPK3  EGF  CDKN2A  BRAF  IGF1  MTOR  CDK6  CDK4  MDM2  CALM3  GRB2  KRAS  CALM1  CALM2 	[AKT1, AKT2, AKT3, ARAF, BRAF, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCND1, CDK4, CDK6, CDKN1A, CDKN2A, E2F1, E2F2, E2F3, EGF, EGFR, GRB2, HRAS, IGF1, IGF1R, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MTOR, NRAS, PDGFA, PDGFB, PDGFRA, PDGFRB, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PLCG2, PRKCA, PRKCB, PRKCG, PTEN, RAF1, RB1, SHC1, SHC2, SHC3, SHC4, SOS1, SOS2, TGFA, TP53]
KEGG:04914	Progesterone-mediated oocyte maturation	186	7.26E-18	68	86	 PDE3B  ARAF  PIK3CD  PIK3CB  IGF1R  RPS6KA3  CDC23  RPS6KA2  CDC26  AKT2  PRKACG  RPS6KA1  CDC27  AKT3  AKT1  PRKACA  PRKACB  MAP2K1  HSP90AA1  ANAPC7  CDC25C  CDC25A  CDC25B  ADCY9  PIK3CA  ANAPC4  ANAPC5  PGR  RAF1  ANAPC1  MAD1L1  ANAPC2  ADCY4  GNAI3  ADCY3  PIK3R3  ADCY2  PIK3R2  ADCY1  PIK3R1  ADCY8  ADCY7  GNAI1  ANAPC10  ADCY6  ADCY5  GNAI2  ANAPC11  INS  PIK3R5  MAPK9  MAPK8  CCNB1  MAPK1  BUB1  MAPK3  BRAF  IGF1  MAPK14  MAPK12  MAPK13  MAPK10  MAD2L2  MAPK11  CPEB1  PDE3A  KRAS  MAD2L1 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, AKT1, AKT2, AKT3, ANAPC1, ANAPC10, ANAPC11, ANAPC13, ANAPC2, ANAPC4, ANAPC5, ANAPC7, ARAF, BRAF, BUB1, CCNA1, CCNA2, CCNB1, CCNB2, CCNB3, CDC16, CDC23, CDC25A, CDC25B, CDC25C, CDC26, CDC27, CDK1, CDK2, CPEB1, FZR1, GNAI1, GNAI2, GNAI3, HSP90AA1, HSP90AB1, IGF1, IGF1R, INS, KRAS, MAD1L1, MAD2L1, MAD2L2, MAP2K1, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MOS, PDE3A, PDE3B, PGR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PKMYT1, PLK1, PRKACA, PRKACB, PRKACG, PRKX, RAF1, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KA6, SPDYA, SPDYC]
KEGG:04971	Gastric acid secretion	92	1.46E-17	52	74	 CHRM3  CALML5  CALML3  ACTB  MYLK  PRKACG  PRKACA  PRKACB  PRKCG  PRKCB  PRKCA  ATP1B2  SSTR2  ATP1B1  PLCB3  ADCY9  PLCB4  KCNQ1  PLCB1  EZR  PLCB2  CFTR  CAMK2B  CAMK2D  KCNE2  CAMK2A  ITPR1  ADCY4  GNAI3  ADCY3  ITPR2  ADCY2  ITPR3  ATP1A1  ADCY1  ADCY8  ADCY7  GNAI1  ADCY6  ADCY5  GNAI2  KCNJ1  CAMK2G  KCNJ2  KCNJ10  KCNJ15  SST  GNAQ  GNAS  CALM3  CALM1  CALM2 	[ACTB, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP4A, ATP4B, CA2, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCKBR, CFTR, CHRM3, EZR, GAST, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, HRH2, ITPR1, ITPR2, ITPR3, KCNE2, KCNJ1, KCNJ10, KCNJ15, KCNJ16, KCNJ2, KCNK10, KCNK2, KCNQ1, MYLK, MYLK2, MYLK3, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SLC26A7, SLC4A2, SLC9A1, SLC9A4, SST, SSTR2]
KEGG:05166	HTLV-I infection	2	1.66E-17	51	263	 ATF1  ATF2  ETS1  ELK4  IKBKB  ZFP36  PRKACG  MYC  MYB  MYBL2  PRKACB  JAK1  PDGFRB  IL15RA  PDGFRA  CHUK  IL15  FOS  KAT2B  KAT2A  TLN2  ATF4  PIK3R1  IL2RG  MAPK9  E2F1  E2F3  MSX1  STAT5A  EGR1  STAT5B  MAP3K3  JUN  SMAD4  XBP1  CREBBP  SMAD3  MAP3K1  CDKN2A  NFATC3  NFATC2  NFATC1  IL2  NFKB1  NFATC4  FOSL1  MAPK10  NFKBIA  IL2RA  IL2RB  MAD2L1 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, AKT1, AKT2, AKT3, ANAPC1, ANAPC10, ANAPC11, ANAPC2, ANAPC4, ANAPC5, ANAPC7, APC, APC2, ATF1, ATF2, ATF3, ATF4, ATM, ATR, BAX, BCL2L1, BIRC2, BIRC3, BIRC7, BIRC8, BUB1B, BUB3, CALR, CANX, CCNB2, CCND1, CCND2, CCND3, CD3D, CD3E, CD3G, CD40, CDC16, CDC20, CDC23, CDC26, CDC27, CDK4, CDKN1A, CDKN2A, CDKN2B, CDKN2C, CHEK1, CHEK2, CHUK, CREB1, CREBBP, CRTC1, CRTC2, CRTC3, CSF2, CTNNB1, DLG1, DVL1, DVL2, DVL3, E2F1, E2F2, E2F3, EGR1, EGR2, ELK1, ELK4, EP300, ETS1, ETS2, FDPS, FOS, FOSL1, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GPS2, GSK3B, HLA-A, HLA-B, HLA-C, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HLA-E, HLA-F, HLA-G, HRAS, ICAM1, IKBKB, IKBKG, IL15, IL15RA, IL1R1, IL1R2, IL2, IL2RA, IL2RB, IL2RG, IL6, ITGAL, ITGB2, JAK1, JAK3, JUN, KAT2A, KAT2B, KAT5, KRAS, LCK, LTA, LTBR, MAD2L1, MAP2K4, MAP3K1, MAP3K14, MAP3K3, MAPK10, MAPK8, MAPK9, MRAS, MSX1, MSX2, MYB, MYBL1, MYBL2, MYC, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFKB1, NFKB2, NFKBIA, NFYB, NRAS, NRP1, PCNA, PDGFA, PDGFB, PDGFRA, PDGFRB, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, POLB, POLD1, POLD2, POLD3, POLD4, POLE, POLE2, POLE3, POLE4, PPP3CA, PPP3CB, PPP3CC, PRKACA, PRKACB, PRKACG, PRKX, PTTG1, PTTG2, RAN, RANBP1, RANBP3, RB1, RELA, RELB, RRAS, RRAS2, SLC25A31, SLC25A4, SLC25A5, SLC25A6, SLC2A1, SMAD2, SMAD3, SMAD4, SPI1, SRF, STAT5A, STAT5B, TBP, TBPL1, TBPL2, TCF3, TERT, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TLN1, TLN2, TNF, TNFRSF13C, TNFRSF1A, TP53, TP53INP1, TRRAP, TSPO, VAC14, VCAM1, VDAC1, VDAC2, VDAC3, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B, XBP1, XIAP, XPO1, ZFP36]
KEGG:04380	Osteoclast differentiation	331	3.16E-17	86	128	 SPI1  NCF1  CSF1  ITGB3  NCF4  FHL2  PIK3CD  PIK3CB  TNF  IKBKB  PPP3CA  PPP3CB  PPP3CC  AKT2  AKT3  BLNK  SIRPA  AKT1  TNFSF11  RAC1  MAP3K7  JUNB  JAK1  IFNAR2  MAP2K1  CHUK  SYK  MITF  FOS  GAB2  TYK2  TGFBR1  TNFRSF1A  TGFBR2  CREB1  PIK3CA  LCK  TRAF6  BTK  LCP2  PPARG  SQSTM1  IRF9  IFNAR1  CSF1R  PIK3R3  PIK3R2  PIK3R1  PIK3R5  SOCS3  MAPK9  MAPK8  CALCR  SOCS1  PLCG2  MAPK1  FYN  MAP2K7  MAP2K6  MAPK3  TGFB2  JUN  TGFB1  JUND  IFNB1  STAT1  NFATC2  NFATC1  LILRB2  MAPK14  LILRB4  MAPK12  NFKB1  FOSL2  MAPK13  NFKBIA  MAPK10  FOSL1  MAPK11  CYLD  FCGR2A  TEC  FOSB  GRB2  TAB2  FCGR2B 	[ACP5, AKT1, AKT2, AKT3, BLNK, BTK, CALCR, CAMK4, CHUK, CREB1, CSF1, CSF1R, CTSK, CYBA, CYBB, CYLD, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, FCGR3B, FHL2, FOS, FOSB, FOSL1, FOSL2, FYN, GAB2, GRB2, IFNAR1, IFNAR2, IFNB1, IFNG, IFNGR1, IFNGR2, IKBKB, IKBKG, IL1A, IL1B, IL1R1, IRF9, ITGB3, JAK1, JUN, JUNB, JUND, LCK, LCP2, LILRA1, LILRA2, LILRA3, LILRA4, LILRA6, LILRB1, LILRB2, LILRB3, LILRB4, LILRB5, MAP2K1, MAP2K6, MAP2K7, MAP3K14, MAP3K7, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MITF, NCF1, NCF2, NCF4, NFATC1, NFATC2, NFKB1, NFKB2, NFKBIA, NOX1, NOX3, OSCAR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG2, PPARG, PPP3CA, PPP3CB, PPP3CC, RAC1, RELA, RELB, SIRPA, SIRPB1, SIRPG, SOCS1, SOCS3, SPI1, SQSTM1, STAT1, STAT2, SYK, TAB1, TAB2, TEC, TGFB1, TGFB2, TGFBR1, TGFBR2, TNF, TNFRSF11A, TNFRSF11B, TNFRSF1A, TNFSF11, TRAF2, TRAF6, TREM2, TYK2, TYROBP]
KEGG:05210	Colorectal cancer	415	3.52E-17	59	62	 GSK3B  ARAF  PIK3CD  PIK3CB  CASP9  CCND1  AKT2  MYC  CASP3  AKT3  RAC2  AKT1  RAC3  RAC1  APPL1  APC2  MAP2K1  DCC  AXIN1  FOS  AXIN2  TGFBR1  RHOA  TGFBR2  MSH6  PIK3CA  MSH2  RAF1  TP53  LEF1  TCF7  PIK3R3  PIK3R2  PIK3R1  PIK3R5  MAPK9  MAPK8  MAPK1  RALGDS  MAPK3  SMAD2  TCF7L2  JUN  SMAD4  TGFB2  TCF7L1  TGFB1  SMAD3  BAD  TGFB3  BRAF  MLH1  MAPK10  APC  BCL2  CTNNB1  CYCS  BAX  KRAS 	[AKT1, AKT2, AKT3, APC, APC2, APPL1, ARAF, AXIN1, AXIN2, BAD, BAX, BCL2, BIRC5, BRAF, CASP3, CASP9, CCND1, CTNNB1, CYCS, DCC, FOS, GSK3B, JUN, KRAS, LEF1, MAP2K1, MAPK1, MAPK10, MAPK3, MAPK8, MAPK9, MLH1, MSH2, MSH3, MSH6, MYC, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, RAC1, RAC2, RAC3, RAF1, RALGDS, RHOA, SMAD2, SMAD3, SMAD4, TCF7, TCF7L1, TCF7L2, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TP53]
KEGG:03050	Proteasome	2	7.86E-17	19	44	 PSMD13  POMP  PSMA7  PSMA5  PSMB6  PSMB4  PSMC5  PSMD6  PSMA3  PSMD7  PSMA1  PSMC3  PSMD4  PSMC4  PSMC1  PSMD2  PSME3  PSMD1  PSME2 	[IFNG, POMP, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMA8, PSMB1, PSMB10, PSMB11, PSMB2, PSMB3, PSMB4, PSMB5, PSMB6, PSMB7, PSMB8, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD11, PSMD12, PSMD13, PSMD14, PSMD2, PSMD3, PSMD4, PSMD6, PSMD7, PSMD8, PSME1, PSME2, PSME3, PSME4, PSMF1, SHFM1]
KEGG:05160	Hepatitis C	123	1.60E-16	82	134	 GSK3B  SCARB1  CDKN1A  TRADD  ARAF  PIK3CD  PPP2R2A  PIK3CB  IFIT1  IKBKB  PPP2R1B  PPP2R1A  AKT2  AKT3  AKT1  HRAS  IKBKE  JAK1  PDK1  IFNAR2  PIAS4  IFNA14  CHUK  TICAM1  TNFRSF1A  CLDN11  CLDN4  PIK3CA  IRF3  CLDN8  PSME3  IRF1  TRAF6  IRF7  RAF1  SOS1  PPARA  SOS2  TP53  TLR3  IRF9  IFNAR1  RNASEL  PIK3R3  PIK3R2  PIK3R1  EGFR  PIK3R5  PPP2CA  MAPK9  SOCS3  PPP2CB  NRAS  MAPK8  RXRA  MAPK1  RIPK1  MAPK3  EGF  BAD  STAT1  IFNB1  STAT3  EIF2AK2  NR1H3  BRAF  EIF2AK4  MAPK14  EIF2S1  NFKB1  MAPK12  MAPK13  MAPK10  NFKBIA  MAPK11  MAVS  PPP2R2C  PPP2R2B  PPP2R2D  GRB2  EIF3E  KRAS 	[AKT1, AKT2, AKT3, ARAF, BAD, BRAF, CD81, CDKN1A, CHUK, CLDN1, CLDN10, CLDN11, CLDN14, CLDN15, CLDN16, CLDN17, CLDN18, CLDN19, CLDN2, CLDN20, CLDN22, CLDN23, CLDN3, CLDN4, CLDN5, CLDN6, CLDN7, CLDN8, CLDN9, DDX58, EGF, EGFR, EIF2AK1, EIF2AK2, EIF2AK3, EIF2AK4, EIF2S1, EIF3E, GRB2, GSK3B, HRAS, IFIT1, IFIT1B, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IKBKB, IKBKE, IKBKG, IL8, IRF1, IRF3, IRF7, IRF9, JAK1, KRAS, LDLR, LOC100506658, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MAVS, NFKB1, NFKBIA, NR1H3, NRAS, OAS1, OAS2, OAS3, PDK1, PIAS1, PIAS2, PIAS3, PIAS4, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PPARA, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, PSME3, RAF1, RELA, RIPK1, RNASEL, RXRA, SCARB1, SOCS3, SOS1, SOS2, STAT1, STAT2, STAT3, TBK1, TICAM1, TLR3, TNF, TNFRSF1A, TP53, TRADD, TRAF2, TRAF3, TRAF6, TYK2]
KEGG:04120	Ubiquitin mediated proteolysis	23	1.61E-16	68	137	 UBE2D4  UBE2D3  UBE2D1  KEAP1  CBLC  CBLB  UBE2L6  BRCA1  UBE2Z  PARK2  UBE2L3  HERC3  CDC23  UBE2Q1  HERC1  UBE2Q2  CDC26  CDC27  SKP2  BTRC  SKP1  FBXW7  FBXW11  UBE2E1  UBE2E2  MID1  RBX1  UBE2R2  TRAF6  ANAPC4  ANAPC5  BIRC2  ANAPC1  BIRC3  ANAPC2  BIRC8  CUL5  CUL2  CUL1  NEDD4L  CBL  UBE2J1  SOCS3  UBR5  VHL  UBE2H  UBE2I  MAP3K1  SMURF2  FANCL  SMURF1  UBE2C  WWP1  UBE2G1  WWP2  UBE2G2  PML  KLHL9  UBE2W  ITCH  NEDD4  UBE2U  MDM2  UBE2N  STUB1  UBA1  TRIM32  UBE2K 	[AIRE, ANAPC1, ANAPC10, ANAPC11, ANAPC13, ANAPC2, ANAPC4, ANAPC5, ANAPC7, BIRC2, BIRC3, BIRC6, BIRC7, BIRC8, BRCA1, BTRC, CBL, CBLB, CBLC, CDC16, CDC20, CDC23, CDC26, CDC27, CDC34, CUL1, CUL2, CUL3, CUL4A, CUL4B, CUL5, CUL7, DDB1, DDB2, DET1, ERCC8, FANCL, FBXO2, FBXO4, FBXW11, FBXW7, FBXW8, FZR1, HERC1, HERC2, HERC3, HERC4, HUWE1, ITCH, KEAP1, KLHL13, KLHL9, MAP3K1, MDM2, MGRN1, MID1, NEDD4, NEDD4L, NHLRC1, PARK2, PIAS1, PIAS2, PIAS3, PIAS4, PML, PPIL2, PRPF19, RBX1, RCHY1, RFWD2, RHOBTB1, RHOBTB2, RNF7, SAE1, SIAH1, SKP1, SKP2, SMURF1, SMURF2, SOCS1, SOCS3, STUB1, SYVN1, TCEB1, TCEB2, TRAF6, TRIM32, TRIM37, TRIP12, UBA1, UBA2, UBA3, UBA6, UBA7, UBE2A, UBE2B, UBE2C, UBE2D1, UBE2D2, UBE2D3, UBE2D4, UBE2E1, UBE2E2, UBE2E3, UBE2F, UBE2G1, UBE2G2, UBE2H, UBE2I, UBE2J1, UBE2J2, UBE2K, UBE2L3, UBE2L6, UBE2M, UBE2N, UBE2NL, UBE2O, UBE2Q1, UBE2Q2, UBE2QL1, UBE2R2, UBE2S, UBE2U, UBE2W, UBE2Z, UBE3A, UBE3B, UBE3C, UBE4A, UBE4B, UBOX5, UBR5, VHL, WWP1, WWP2, XIAP]
KEGG:05213	Endometrial cancer	257	1.62E-16	46	52	 GSK3B  LEF1  TCF7  PTEN  ARAF  ILK  PIK3R3  PIK3CD  PIK3R2  PIK3R1  PIK3CB  FOXO3  ELK1  EGFR  PIK3R5  CASP9  NRAS  CCND1  CDH1  AKT2  MYC  ERBB2  AKT3  CTNNA1  AKT1  MAPK1  HRAS  MAPK3  APC2  TCF7L2  MAP2K1  TCF7L1  BAD  EGF  PDPK1  AXIN1  BRAF  AXIN2  APC  PIK3CA  CTNNB1  GRB2  KRAS  SOS1  RAF1  TP53 	[AKT1, AKT2, AKT3, APC, APC2, ARAF, AXIN1, AXIN2, BAD, BRAF, CASP9, CCND1, CDH1, CTNNA1, CTNNA2, CTNNA3, CTNNB1, EGF, EGFR, ELK1, ERBB2, FOXO3, GRB2, GSK3B, HRAS, ILK, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MLH1, MYC, NRAS, PDPK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTEN, RAF1, SOS1, SOS2, TCF7, TCF7L1, TCF7L2, TP53]
KEGG:04730	Long-term depression	76	1.67E-16	58	70	 RYR1  GUCY1B3  ARAF  IGF1R  GRM5  PPP2R1B  PPP2R1A  PRKG2  NOS1  HRAS  PRKG1  PRKCG  GUCY1A3  GUCY1A2  MAP2K1  GRID2  PLA2G12A  MAP2K2  PRKCB  PLA2G4A  PRKCA  PLCB3  PLCB4  PLA2G10  PLCB1  RAF1  PLCB2  GRIA1  GNAZ  GRIA2  PLA2G1B  ITPR1  GNAI3  ITPR2  CACNA1A  ITPR3  PLA2G5  PLA2G6  CRHR1  GNAI1  GNAI2  PPP2CA  GNA13  NRAS  GNA11  GNA12  MAPK1  MAPK3  LYN  PLA2G2F  PLA2G2D  PLA2G2A  BRAF  IGF1  GNAO1  GNAQ  GNAS  KRAS 	[ARAF, BRAF, C7orf16, CACNA1A, CRH, CRHR1, GNA11, GNA12, GNA13, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNAZ, GRIA1, GRIA2, GRIA3, GRID2, GRM1, GRM5, GUCY1A2, GUCY1A3, GUCY1B3, HRAS, IGF1, IGF1R, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KRAS, LYN, MAP2K1, MAP2K2, MAPK1, MAPK3, NOS1, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, RAF1, RYR1]
KEGG:04666	Fc gamma R-mediated phagocytosis	242	1.76E-16	77	96	 NCF1  ARPC1B  ARPC1A  PIK3CD  WASL  PIK3CB  PIK3CG  CRKL  AKT2  CFL2  CFL1  AKT3  RAC2  AKT1  RAC1  PRKCG  VAV3  MAP2K1  PLA2G4F  SYK  PRKCB  PRKCE  SPHK1  PRKCD  PLA2G4A  PRKCA  GAB2  VAV1  DNM1  DNM2  VAV2  DNM3  HCK  PIK3CA  PPAP2B  AMPH  RAF1  DOCK2  CRK  WAS  ASAP3  PIK3R3  ASAP1  PIK3R2  PIK3R1  ASAP2  PLD1  PLD2  PIK3R5  CDC42  PAK1  SCIN  INPP5D  PLCG2  MAPK1  PIP5K1A  PIP5K1B  PLCG1  PIP5K1C  WASF1  WASF2  WASF3  MAPK3  LYN  VASP  GSN  MYO10  LIMK1  MARCKS  FCGR2A  PTPRC  RPS6KB1  ARPC2  ARPC3  RPS6KB2  FCGR2B  LAT 	[AKT1, AKT2, AKT3, AMPH, ARF6, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, ASAP1, ASAP2, ASAP3, CDC42, CFL1, CFL2, CRK, CRKL, DNM1, DNM1L, DNM2, DNM3, DOCK2, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, GAB2, GSN, HCK, INPP5D, LAT, LIMK1, LIMK2, LOC100132941, LOC100291917, LYN, MAP2K1, MAPK1, MAPK3, MARCKS, MARCKSL1, MYO10, NCF1, PAK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIP5K1A, PIP5K1B, PIP5K1C, PLA2G4A, PLA2G4B, PLA2G4D, PLA2G4E, PLA2G4F, PLA2G6, PLCG1, PLCG2, PLD1, PLD2, PPAP2A, PPAP2B, PPAP2C, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PTPRC, RAC1, RAC2, RAF1, RPS6KB1, RPS6KB2, SCIN, SPHK1, SPHK2, SYK, VASP, VAV1, VAV2, VAV3, WAS, WASF1, WASF2, WASF3, WASL]
KEGG:04144	Endocytosis	16	4.33E-16	98	202	 SH3GL3  TFRC  ZFYVE9  CBLC  CBLB  IGF1R  AP2M1  SH3GL2  SH3GLB1  PDGFRA  PRKCI  RNF41  PARD3  CHMP4C  VPS24  STAMBP  STAM2  CSF1R  RAB5B  RAB5C  NEDD4L  ADRB1  ADRB2  PLD1  PRKCZ  PLD2  GRK1  GRK5  GRK4  SMAD2  TGFB1  SMAD3  SMURF2  CAV3  TGFB3  SMURF1  HSPA6  HSPA2  STAM  SMAD6  SMAD7  DAB2  MDM2  CHMP2A  FGFR3  RAB5A  RET  FLT1  SH3KBP1  CLTC  CLTA  AP2A1  ARRB2  AP2A2  RAB22A  EEA1  PSD3  HRAS  GIT1  PDCD6IP  VPS37C  VPS37B  EPN1  TGFBR1  RHOA  TGFBR2  EPN3  DNM3  DNAJC6  TRAF6  MET  RAB7A  SRC  VPS4B  VPS4A  ASAP1  CBL  IL2RG  EGFR  CDC42  PARD6B  PARD6A  ERBB4  EPS15  NTRK1  EGF  WWP1  AP2B1  PML  RAB11A  RAB11B  ITCH  IL2RA  NEDD4  IL2RB  VPS45  SMAP2  HSPA1B 	[ACAP1, ACAP2, ACAP3, ADRB1, ADRB2, ADRB3, ADRBK1, ADRBK2, AGAP1, AGAP2, AP2A1, AP2A2, AP2B1, AP2M1, AP2S1, ARAP1, ARAP2, ARAP3, ARF6, ARFGAP1, ARFGAP2, ARFGAP3, ARRB1, ARRB2, ASAP1, ASAP2, ASAP3, CAV1, CAV2, CAV3, CBL, CBLB, CBLC, CCR5, CDC42, CHMP1B, CHMP2A, CHMP2B, CHMP4A, CHMP4B, CHMP4C, CHMP5, CHMP6, CHMP7, CLTA, CLTB, CLTC, CLTCL1, CSF1R, CXCR1, CXCR2, CXCR4, DAB2, DNAJC6, DNM1, DNM1L, DNM2, DNM3, EEA1, EGF, EGFR, EHD1, EHD2, EHD3, EHD4, EPN1, EPN2, EPN3, EPS15, ERBB3, ERBB4, F2R, FAM125A, FAM125B, FGFR2, FGFR3, FGFR4, FLT1, FOLR1, FOLR2, FOLR3, FOLR4, GIT1, GIT2, GRK1, GRK4, GRK5, GRK6, GRK7, HGS, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G, HRAS, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, IGF1R, IL2RA, IL2RB, IL2RG, IQSEC1, IQSEC2, IQSEC3, ITCH, KDR, KIT, LDLR, LDLRAP1, MDM2, MET, NEDD4, NEDD4L, NTRK1, PARD3, PARD6A, PARD6B, PARD6G, PDCD6IP, PDGFRA, PIP5K1A, PIP5K1B, PIP5K1C, PIP5KL1, PLD1, PLD2, PML, PRKCI, PRKCZ, PSD, PSD2, PSD3, PSD4, RAB11A, RAB11B, RAB11FIP1, RAB11FIP2, RAB11FIP3, RAB11FIP4, RAB11FIP5, RAB22A, RAB31, RAB4A, RAB5A, RAB5B, RAB5C, RAB7A, RABEP1, RET, RHOA, RNF41, RUFY1, SH3GL1, SH3GL2, SH3GL3, SH3GLB1, SH3GLB2, SH3KBP1, SMAD2, SMAD3, SMAD6, SMAD7, SMAP1, SMAP2, SMURF1, SMURF2, SNF8, SRC, STAM, STAM2, STAMBP, TFRC, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TRAF6, TSG101, USP8, VPS24, VPS25, VPS28, VPS36, VPS37A, VPS37B, VPS37C, VPS37D, VPS45, VPS4A, VPS4B, VTA1, WWP1, ZFYVE16, ZFYVE20, ZFYVE9]
