KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:03030	DNA replication	101	1.28E-09	23	36	 RFC5  PRIM2  RFC4  MCM7  LIG1  RFC2  PRIM1  RPA1  RPA2  POLE4  POLA1  POLD4  POLA2  POLD1  RPA3  POLE2  POLD2  MCM3  MCM4  MCM5  MCM6  POLE  MCM2 	[DNA2, FEN1, LIG1, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, PCNA, POLA1, POLA2, POLD1, POLD2, POLD3, POLD4, POLE, POLE2, POLE3, POLE4, PRIM1, PRIM2, RFC1, RFC2, RFC3, RFC4, RFC5, RNASEH1, RNASEH2A, RNASEH2B, RNASEH2C, RPA1, RPA2, RPA3, RPA4, SSBP1]
KEGG:00072	Synthesis and degradation of ketone bodies	3	2.90E-09	7	9	 HMGCS1  BDH1  OXCT1  OXCT2  HMGCS2  ACAT2  ACAT1 	[ACAT1, ACAT2, BDH1, BDH2, HMGCL, HMGCS1, HMGCS2, OXCT1, OXCT2]
KEGG:04973	Carbohydrate digestion and absorption	9	3.56E-09	16	44	 PRKCB  PIK3R3  PIK3CD  PIK3R2  PIK3CB  PIK3R1  HK2  PIK3CG  PIK3R5  HK1  HK3  PIK3CA  AKT2  HKDC1  AKT3  AKT1 	[AKT1, AKT2, AKT3, AMY1A, AMY1B, AMY1C, AMY2A, AMY2B, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, CACNA1D, FXYD2, G6PC, G6PC2, GNAT3, HK1, HK2, HK3, HKDC1, LCT, MGAM, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCB2, PRKCB, SI, SLC2A2, SLC2A5, SLC37A4, SLC5A1, TAS1R2, TAS1R3]
KEGG:04920	Adipocytokine signaling pathway	157	4.18E-09	57	69	 IRS1  TRADD  IRS4  PRKAG1  SLC2A1  PRKAG2  IRS2  SLC2A4  TNF  IKBKB  STK11  AKT2  AKT3  LEPR  AKT1  JAK2  PRKAB2  CPT1A  CHUK  ACSL1  ACSL5  TRAF2  ACSL3  TNFRSF1B  CPT1C  CPT1B  TNFRSF1A  PRKCQ  PPARA  PRKAA1  PRKAA2  ADIPOR1  ADIPOR2  ACACB  RELA  CAMKK1  CAMKK2  RXRB  SOCS3  MAPK9  MAPK8  RXRA  NPY  PCK1  RXRG  PPARGC1A  PCK2  STAT3  PTPN11  MTOR  NFKB1  NFKBIA  MAPK10  POMC  LEP  NFKBIE  NFKBIB 	[ACACB, ACSBG1, ACSBG2, ACSL1, ACSL3, ACSL4, ACSL5, ACSL6, ADIPOQ, ADIPOR1, ADIPOR2, AGRP, AKT1, AKT2, AKT3, CAMKK1, CAMKK2, CD36, CHUK, CPT1A, CPT1B, CPT1C, G6PC, G6PC2, IKBKB, IKBKG, IRS1, IRS2, IRS4, JAK2, LEP, LEPR, MAPK10, MAPK8, MAPK9, MTOR, NFKB1, NFKBIA, NFKBIB, NFKBIE, NPY, PCK1, PCK2, POMC, PPARA, PPARGC1A, PRKAA1, PRKAA2, PRKAB1, PRKAB2, PRKAG1, PRKAG2, PRKAG3, PRKCQ, PTPN11, RELA, RXRA, RXRB, RXRG, SLC2A1, SLC2A4, SOCS3, STAT3, STK11, TNF, TNFRSF1A, TNFRSF1B, TRADD, TRAF2]
KEGG:05014	Amyotrophic lateral sclerosis (ALS)	188	7.08E-09	45	53	 GRIA1  GRIA2  DERL1  CHP  TNF  CASP9  PPP3CA  GRIN2A  PPP3CB  PPP3R1  CASP3  CHP2  CASP1  NEFL  NEFM  NOS1  RAC1  BID  NEFH  MAP3K5  MAP2K6  PRPH  MAP2K3  GPX1  APAF1  BAD  GRIN2C  MAPK14  TNFRSF1B  GRIN2B  MAPK12  GRIN1  MAPK13  GRIN2D  SOD1  TNFRSF1A  MAPK11  ALS2  CAT  BCL2  BAX  CYCS  TP53  RAB5A  BCL2L1 	[ALS2, APAF1, BAD, BAX, BCL2, BCL2L1, BID, CASP1, CASP3, CASP9, CAT, CCS, CHP, CHP2, CYCS, DAXX, DERL1, GPX1, GRIA1, GRIA2, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, MAP2K3, MAP2K6, MAP3K5, MAPK11, MAPK12, MAPK13, MAPK14, NEFH, NEFL, NEFM, NOS1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRPH, PRPH2, RAB5A, RAC1, SLC1A2, SOD1, TNF, TNFRSF1A, TNFRSF1B, TOMM40, TOMM40L, TP53]
KEGG:04974	Protein digestion and absorption	8	8.17E-09	28	81	 COL18A1  CPB2  ELN  ATP1A3  PRCP  PRSS3  PRSS2  MME  CTRB1  COL1A1  ACE2  COL3A1  COL1A2  COL2A1  MEP1B  COL4A2  COL5A1  COL4A1  MEP1A  COL6A2  COL4A4  COL5A3  COL6A1  COL5A2  COL4A6  COL9A1  COL4A5  COL9A3 	[ACE2, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, CELA2A, CELA2B, CELA3A, CELA3B, COL11A1, COL11A2, COL12A1, COL14A1, COL15A1, COL17A1, COL18A1, COL1A1, COL1A2, COL2A1, COL3A1, COL4A1, COL4A2, COL4A4, COL4A5, COL4A6, COL5A1, COL5A2, COL5A3, COL6A1, COL6A2, COL6A3, COL6A6, COL9A1, COL9A2, COL9A3, CPA1, CPA2, CPA3, CPB1, CPB2, CTRB1, CTRL, DPP4, ELN, FXYD2, KCNE3, KCNJ13, KCNK5, KCNN4, KCNQ1, MEP1A, MEP1B, MME, PGA3, PGA4, PGA5, PRCP, PRSS1, PRSS2, PRSS3, SLC15A1, SLC16A10, SLC1A1, SLC1A5, SLC36A1, SLC38A2, SLC3A1, SLC3A2, SLC6A19, SLC7A7, SLC7A8, SLC7A9, SLC8A1, SLC8A2, SLC8A3, SLC9A3, XPNPEP2]
KEGG:05410	Hypertrophic cardiomyopathy (HCM)	3	1.15E-08	26	83	 ITGB1  PRKAA2  LAMA2  ITGB3  ITGA2B  ACTB  TTN  SGCB  DAG1  ITGAV  ITGB7  DMD  ITGB6  PRKAB2  TGFB1  ITGA4  ITGA3  ITGA2  ITGA1  CACNB3  DES  ACTC1  CACNB4  ITGA11  ITGA8  ITGA5 	[ACE, ACTB, ACTC1, ACTG1, ATP2A2, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CACNG2, CACNG3, CACNG4, CACNG5, CACNG6, CACNG7, CACNG8, DAG1, DES, DMD, EMD, IGF1, IL6, ITGA1, ITGA10, ITGA11, ITGA2, ITGA2B, ITGA3, ITGA4, ITGA5, ITGA6, ITGA7, ITGA8, ITGA9, ITGAV, ITGB1, ITGB3, ITGB4, ITGB5, ITGB6, ITGB7, ITGB8, LAMA2, LMNA, MYBPC3, MYH6, MYH7, MYL2, MYL3, PRKAA1, PRKAA2, PRKAB1, PRKAB2, PRKAG1, PRKAG2, PRKAG3, RYR2, SGCA, SGCB, SGCD, SGCG, SLC8A1, TGFB1, TGFB2, TGFB3, TNF, TNNC1, TNNI3, TNNT2, TPM1, TPM2, TPM3, TPM4, TTN]
KEGG:05143	African trypanosomiasis	56	1.37E-08	23	37	 PRKCG  IL10  VCAM1  PRKCB  APOA1  PRKCA  FASLG  HBA2  HPR  HBA1  ICAM1  PLCB3  IL6  PLCB4  GNAQ  IL1B  TLR9  FAS  PLCB1  APOL1  PLCB2  THOP1  MYD88 	[APOA1, APOL1, F2RL1, FAS, FASLG, GNAQ, HBA1, HBA2, HBB, HBD, HPR, ICAM1, IDO1, IDO2, IFNG, IL10, IL12A, IL12B, IL18, IL1B, IL6, LAMA4, LOC100132941, LOC100291917, MYD88, PLCB1, PLCB2, PLCB3, PLCB4, PRKCA, PRKCB, PRKCG, SELE, THOP1, TLR9, TNF, VCAM1]
KEGG:00310	Lysine degradation	7	1.65E-08	13	49	 GCDH  ECHS1  AADAT  DLST  ACAT2  ACAT1  ALDH3A2  ALDH2  ALDH1B1  EHHADH  OGDH  ALDH7A1  ALDH9A1 	[AADAT, AASS, ACAT1, ACAT2, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, ASH1L, BBOX1, DLST, DOT1L, ECHS1, EHHADH, EHMT1, EHMT2, GCDH, GLT25D1, GLT25D2, HADH, HADHA, MLL, MLL2, MLL3, MLL4, MLL5, NSD1, OGDH, OGDHL, PIPOX, PLOD1, PLOD2, PLOD3, SETD1A, SETD1B, SETD2, SETD7, SETD8, SETDB1, SETDB2, SETMAR, SUV39H1, SUV39H2, SUV420H1, SUV420H2, TMLHE, WHSC1, WHSC1L1]
KEGG:05120	Epithelial cell signaling in Helicobacter pylori infection	204	1.91E-08	44	68	 SRC  NOD1  CXCL1  EGFR  RELA  IKBKB  CDC42  MAPK9  PAK1  MAPK8  PTPRZ1  CASP3  PLCG2  ATP6V1H  CSK  ATP6V0A4  PLCG1  RAC1  ATP6V1E1  GIT1  ATP6V1C1  ATP6V0A1  JAM3  LYN  MAP2K4  JUN  CHUK  PTPN11  MAPK14  MAPK12  NFKB1  MAPK13  TJP1  NFKBIA  MAPK10  MAPK11  ADAM17  IL8  ATP6V0D1  MAP3K14  MET  ATP6V0C  ATP6V1B1  HBEGF 	[ADAM10, ADAM17, ATP6AP1, ATP6V0A1, ATP6V0A2, ATP6V0A4, ATP6V0B, ATP6V0C, ATP6V0D1, ATP6V0D2, ATP6V0E1, ATP6V0E2, ATP6V1A, ATP6V1B1, ATP6V1B2, ATP6V1C1, ATP6V1C2, ATP6V1D, ATP6V1E1, ATP6V1E2, ATP6V1F, ATP6V1G1, ATP6V1G2, ATP6V1G3, ATP6V1H, CASP3, CCL5, CDC42, CHUK, CSK, CXCL1, CXCR1, CXCR2, EGFR, F11R, GIT1, HBEGF, IGSF5, IKBKB, IKBKG, IL8, JAM2, JAM3, JUN, LYN, MAP2K4, MAP3K14, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK8, MAPK9, MET, NFKB1, NFKBIA, NOD1, PAK1, PLCG1, PLCG2, PTPN11, PTPRZ1, RAC1, RELA, SRC, TCIRG1, TJP1]
KEGG:04961	Endocrine and other factor-regulated calcium reabsorption	98	2.05E-08	34	49	 KLK1  CLTC  CLTA  AP2A1  PTH1R  ATP1A1  KLK2  SLC8A1  ADCY6  PRKACG  CLTCL1  AP2S1  BDKRB2  PRKACA  PRKACB  PRKCG  PRKCB  VDR  PRKCA  AP2B1  ATP1B2  ATP1B1  ESR1  DNM1  RAB11A  DNM2  DNM3  PLCB3  PLCB4  ADCY9  GNAQ  GNAS  PLCB1  PLCB2 	[ADCY6, ADCY9, AP2A1, AP2A2, AP2B1, AP2M1, AP2S1, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP2B1, BDKRB2, CALB1, CLTA, CLTB, CLTC, CLTCL1, DNM1, DNM1L, DNM2, DNM3, ESR1, FXYD2, GNAQ, GNAS, KL, KLK1, KLK2, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTH1R, RAB11A, SLC8A1, TRPV5, VDR]
KEGG:04972	Pancreatic secretion	5	2.29E-08	28	101	 RYR2  ATP2A3  ITPR1  ADCY4  ATP2A2  ITPR2  ADCY3  ITPR3  ADCY2  ADCY1  ADCY8  ADCY7  ADCY6  ADCY5  RAC1  PRKCG  PRKCB  TRPC1  ATP2B4  PRKCA  ATP2B2  PLCB3  PLCB4  ADCY9  PLCB1  PLCB2  SLC26A3  CFTR 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, AMY2A, AMY2B, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP2A1, ATP2A2, ATP2A3, ATP2B1, ATP2B2, ATP2B3, ATP2B4, BST1, CA2, CCKAR, CD38, CEL, CELA2A, CELA2B, CELA3A, CELA3B, CFTR, CHRM3, CLCA1, CLCA2, CLCA4, CPA1, CPA2, CPA3, CPB1, CPB2, CTRB1, CTRL, FXYD2, GNAQ, GNAS, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCNMA1, KCNQ1, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PNLIP, PNLIPRP1, PNLIPRP2, PRKCA, PRKCB, PRKCG, PRSS1, PRSS2, PRSS3, RAB11A, RAB27B, RAB3D, RAB8A, RAC1, RAP1A, RAP1B, RHOA, RYR2, SCTR, SLC12A2, SLC26A3, SLC4A2, SLC4A4, SLC9A1, TPCN2, TRPC1]
KEGG:05012	Parkinson's disease	3	2.74E-08	24	130	 COX8A  NDUFB9  NDUFA8  NDUFB8  COX8C  NDUFA6  NDUFB10  NDUFB6  NDUFB4  NDUFA2  COX6B2  UQCRH  NDUFS8  TH  NDUFS7  NDUFS6  UQCRC1  NDUFS2  UQCRFS1  CYCS  VDAC1  NDUFV3  UQCRC2  NDUFV2 	[4508, 4509, 4512, 4513, 4514, 4519, 4535, 4536, 4537, 4538, 4539, 4540, 4541, APAF1, ATP5A1, ATP5B, ATP5C1, ATP5D, ATP5E, ATP5F1, ATP5G1, ATP5G2, ATP5G3, ATP5H, ATP5J, ATP5O, CASP3, CASP9, COX4I1, COX4I2, COX5A, COX5B, COX6A1, COX6A2, COX6B1, COX6B2, COX6C, COX7A1, COX7A2, COX7A2L, COX7B, COX7B2, COX7C, COX8A, COX8C, CYC1, CYCS, GPR37, HTRA2, LRRK2, NDUFA1, NDUFA10, NDUFA11, NDUFA12, NDUFA13, NDUFA2, NDUFA3, NDUFA4, NDUFA4L2, NDUFA5, NDUFA6, NDUFA7, NDUFA8, NDUFA9, NDUFAB1, NDUFB1, NDUFB10, NDUFB11, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFC1, NDUFC2, NDUFS1, NDUFS2, NDUFS3, NDUFS4, NDUFS5, NDUFS6, NDUFS7, NDUFS8, NDUFV1, NDUFV2, NDUFV3, PARK2, PARK7, PINK1, PPIF, SDHA, SDHB, SDHC, SDHD, SEPT5, SLC18A1, SLC18A2, SLC25A31, SLC25A4, SLC25A5, SLC25A6, SLC6A3, SNCA, SNCAIP, TH, UBA1, UBA7, UBB, UBE2G1, UBE2G2, UBE2J1, UBE2J2, UBE2L3, UBE2L6, UCHL1, UQCR10, UQCR11, UQCRB, UQCRC1, UQCRC2, UQCRFS1, UQCRH, UQCRHL, UQCRQ, VDAC1, VDAC2, VDAC3]
KEGG:00520	Amino sugar and nucleotide sugar metabolism	6	3.39E-08	17	48	 GPI  PMM1  GFPT2  GFPT1  PMM2  GCK  HK2  HK1  HK3  GNPDA1  GNPDA2  AMDHD2  GMPPA  UAP1L1  PGM3  GNPNAT1  GNE 	[AMDHD2, CHI3L1, CHIA, CHIT1, CMAS, CYB5R1, CYB5R2, CYB5R3, FPGT, FUK, GALE, GALK1, GALK2, GALT, GCK, GFPT1, GFPT2, GMDS, GMPPA, GMPPB, GNE, GNPDA1, GNPDA2, GNPNAT1, GPI, HEXA, HEXB, HK1, HK2, HK3, HKDC1, MPI, NAGK, NANP, NANS, NPL, PGM1, PGM2, PGM3, PMM1, PMM2, RENBP, TSTA3, UAP1, UAP1L1, UGDH, UGP2, UXS1]
KEGG:00051	Fructose and mannose metabolism	7	4.05E-08	20	36	 PFKFB2  PFKFB3  PMM1  PMM2  SORD  AKR1B1  HK2  HK1  KHK  HK3  PFKL  HKDC1  GMPPA  ALDOC  ALDOB  ALDOA  PFKM  FBP1  FBP2  PFKP 	[AKR1B1, AKR1B10, ALDOA, ALDOB, ALDOC, C12orf5, FBP1, FBP2, FPGT, FUK, GMDS, GMPPA, GMPPB, HK1, HK2, HK3, HKDC1, KHK, MPI, MTMR1, MTMR2, MTMR6, MTMR7, PFKFB1, PFKFB2, PFKFB3, PFKFB4, PFKL, PFKM, PFKP, PHPT1, PMM1, PMM2, SORD, TPI1, TSTA3]
KEGG:00510	N-Glycan biosynthesis	2	7.12E-08	13	49	 B4GALT3  ST6GAL1  B4GALT1  RPN2  TUSC3  DPM1  FUT8  MGAT4A  MGAT5  MGAT4B  STT3A  STT3B  MGAT2 	[ALG1, ALG10, ALG10B, ALG11, ALG12, ALG13, ALG14, ALG2, ALG3, ALG5, ALG6, ALG8, ALG9, B4GALT1, B4GALT2, B4GALT3, DAD1, DDOST, DOLK, DOLPP1, DPAGT1, DPM1, DPM2, DPM3, FUT8, GANAB, MAN1A1, MAN1A2, MAN1B1, MAN1C1, MAN2A1, MAN2A2, MGAT1, MGAT2, MGAT3, MGAT4A, MGAT4B, MGAT4C, MGAT5, MGAT5B, MOGS, RFT1, RPN1, RPN2, ST6GAL1, ST6GAL2, STT3A, STT3B, TUSC3]
KEGG:00524	Butirosin and neomycin biosynthesis	11	7.97E-08	5	5	 HK3  HKDC1  GCK  HK2  HK1 	[GCK, HK1, HK2, HK3, HKDC1]
KEGG:04330	Notch signaling pathway	30	9.43E-08	29	47	 NOTCH2  NUMBL  NOTCH1  CTBP2  CTBP1  HDAC1  PSEN2  DTX1  DTX2  DTX3  PSEN1  RBPJ  DLL1  DLL4  LFNG  NCSTN  DVL1  DVL2  EP300  DVL3  CIR1  CREBBP  JAG1  DTX3L  NCOR2  KAT2B  KAT2A  SNW1  MFNG 	[ADAM17, APH1A, CIR1, CREBBP, CTBP1, CTBP2, DLL1, DLL3, DLL4, DTX1, DTX2, DTX3, DTX3L, DTX4, DVL1, DVL2, DVL3, EP300, HDAC1, HDAC2, HES1, HES5, JAG1, JAG2, KAT2A, KAT2B, LFNG, MAML1, MAML2, MAML3, MFNG, NCOR2, NCSTN, NOTCH1, NOTCH2, NOTCH3, NOTCH4, NUMB, NUMBL, PSEN1, PSEN2, PSENEN, PTCRA, RBPJ, RBPJL, RFNG, SNW1]
KEGG:00061	Fatty acid biosynthesis	6	1.02E-07	5	6	 OLAH  FASN  MCAT  ACACB  ACACA 	[ACACA, ACACB, FASN, MCAT, OLAH, OXSM]
KEGG:00330	Arginine and proline metabolism	14	1.10E-07	20	57	 GOT1  CKM  MAOB  MAOA  NOS3  GOT2  SAT2  CNDP1  CNDP2  SRM  ALDH3A2  ALDH4A1  GLUD1  DAO  ALDH1B1  ALDH2  NOS1  ABP1  ALDH7A1  ALDH9A1 	[ABP1, ACY1, ADC, AGMAT, ALDH18A1, ALDH1B1, ALDH2, ALDH3A2, ALDH4A1, ALDH7A1, ALDH9A1, AMD1, ARG1, ARG2, ASL, ASS1, CARNS1, CKB, CKM, CKMT1A, CKMT1B, CKMT2, CNDP1, CNDP2, CPS1, DAO, GAMT, GATM, GLS, GLS2, GLUD1, GLUD2, GLUL, GOT1, GOT2, LAP3, MAOA, MAOB, NAGS, NOS1, NOS2, NOS3, OAT, ODC1, OTC, P4HA1, P4HA2, P4HA3, PRODH, PRODH2, PYCR1, PYCR2, PYCRL, SAT1, SAT2, SMS, SRM]
KEGG:04622	RIG-I-like receptor signaling pathway	63	1.53E-07	34	71	 IFNA4  TRADD  TNF  TANK  RELA  IKBKB  MAPK9  MAPK8  CASP8  CASP10  RIPK1  FADD  MAP3K7  IKBKE  MAP3K1  CHUK  IFNB1  TRAF2  MAPK14  NFKB1  MAPK12  ATG12  MAPK13  NFKBIA  MAPK10  MAPK11  CYLD  MAVS  IL8  IRF3  TRAF3  TRAF6  PIN1  NFKBIB 	[ATG12, ATG5, AZI2, CASP10, CASP8, CHUK, CXCL10, CYLD, DAK, DDX3X, DDX3Y, DDX58, DHX58, FADD, IFIH1, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNB1, IFNE, IFNK, IFNW1, IKBKB, IKBKE, IKBKG, IL12A, IL12B, IL8, IRF3, IRF7, ISG15, MAP3K1, MAP3K7, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK8, MAPK9, MAVS, NFKB1, NFKBIA, NFKBIB, NLRX1, OTUD5, PIN1, RELA, RIPK1, RNF125, SIKE1, TANK, TBK1, TBKBP1, TMEM173, TNF, TRADD, TRAF2, TRAF3, TRAF6, TRIM25]
KEGG:05030	Cocaine addiction	179	6.83E-07	34	45	 GPSM1  GRIA2  ATF2  DDC  MAOB  MAOA  GNAI3  GNAI1  RELA  GNAI2  ADCY5  GRM3  GRM2  GRIN2A  CREB3L3  PRKACG  CREB3L1  DRD1  DRD2  PRKACA  PRKACB  JUN  GRIN2B  NFKB1  CREB3  CREB1  TH  CDK5  DLG4  GNAS  FOSB  CDK5R1  CREB5  ATF4 	[ADCY5, ATF2, ATF4, ATF6B, BDNF, CDK5, CDK5R1, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, DDC, DLG4, DRD1, DRD2, FOSB, GNAI1, GNAI2, GNAI3, GNAS, GPSM1, GRIA2, GRIN2A, GRIN2B, GRM2, GRM3, JUN, MAOA, MAOB, NFKB1, PDYN, PPP1R1B, PRKACA, PRKACB, PRKACG, PRKX, RELA, RGS9, SLC18A1, SLC18A2, SLC6A3, TH]
KEGG:05219	Bladder cancer	61	8.04E-07	33	42	 RB1  CDKN1A  THBS1  EGFR  TYMP  RPS6KA5  CCND1  CDH1  MYC  ERBB2  E2F1  MAPK1  E2F2  E2F3  HRAS  MAPK3  MAP2K1  MAP2K2  EGF  MMP1  DAPK1  CDKN2A  MMP2  VEGFC  BRAF  MMP9  VEGFA  IL8  CDK4  KRAS  RAF1  FGFR3  TP53 	[ARAF, BRAF, CCND1, CDH1, CDK4, CDKN1A, CDKN2A, DAPK1, DAPK2, DAPK3, E2F1, E2F2, E2F3, EGF, EGFR, ERBB2, FGFR3, FIGF, HRAS, IL8, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MMP1, MMP2, MMP9, MYC, NRAS, PGF, RAF1, RASSF1, RB1, RPS6KA5, THBS1, TP53, TYMP, VEGFA, VEGFB, VEGFC]
KEGG:04514	Cell adhesion molecules (CAMs)	2	8.90E-07	24	133	 ITGB1  SELPLG  VCAM1  ITGA4  SDC4  SDC2  ITGB2  ICAM2  ICAM3  ICAM1  CD2  CLDN11  SELP  SPN  CD4  VCAN  PTPRC  HLA-DMB  SDC1  ITGB7  CD226  ITGA6  MADCAM1  HLA-DOB 	[ALCAM, CADM1, CADM3, CD2, CD22, CD226, CD274, CD276, CD28, CD34, CD4, CD40, CD40LG, CD58, CD6, CD80, CD86, CD8A, CD8B, CD99, CDH1, CDH15, CDH2, CDH3, CDH4, CDH5, CLDN1, CLDN10, CLDN11, CLDN14, CLDN15, CLDN16, CLDN17, CLDN18, CLDN19, CLDN2, CLDN20, CLDN22, CLDN23, CLDN3, CLDN4, CLDN5, CLDN6, CLDN7, CLDN8, CLDN9, CNTN1, CNTN2, CNTNAP1, CNTNAP2, CTLA4, ESAM, F11R, GLG1, HLA-A, HLA-B, HLA-C, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HLA-E, HLA-F, HLA-G, ICAM1, ICAM2, ICAM3, ICOS, ICOSLG, ITGA4, ITGA6, ITGA8, ITGA9, ITGAL, ITGAM, ITGAV, ITGB1, ITGB2, ITGB7, ITGB8, JAM2, JAM3, L1CAM, LOC100506658, MADCAM1, MAG, MPZ, MPZL1, NCAM1, NCAM2, NEGR1, NEO1, NFASC, NLGN1, NLGN2, NLGN3, NLGN4X, NRCAM, NRXN1, NRXN2, NRXN3, PDCD1, PDCD1LG2, PECAM1, PTPRC, PTPRF, PTPRM, PVR, PVRL1, PVRL2, PVRL3, SDC1, SDC2, SDC3, SDC4, SELE, SELL, SELP, SELPLG, SIGLEC1, SPN, VCAM1, VCAN]
KEGG:05020	Prion diseases	37	9.49E-07	22	35	 C1QB  PRNP  EGR1  C1QA  MAP2K1  MAP2K2  LAMC1  SOD1  IL1A  IL6  C5  C7  IL1B  PRKACG  MAPK1  FYN  NCAM2  PRKACA  PRKACB  HSPA1A  MAPK3  C1QC 	[BAX, C1QA, C1QB, C1QC, C5, C6, C7, C8A, C8B, C8G, C9, CCL5, EGR1, ELK1, FYN, HSPA1A, HSPA5, IL1A, IL1B, IL6, LAMC1, MAP2K1, MAP2K2, MAPK1, MAPK3, NCAM1, NCAM2, NOTCH1, PRKACA, PRKACB, PRKACG, PRKX, PRNP, SOD1, STIP1]
KEGG:00770	Pantothenate and CoA biosynthesis	2	1.17E-06	10	17	 PANK4  PANK2  PANK3  PANK1  PPCS  DPYS  DPYD  BCAT1  UPB1  BCAT2 	[AASDHPPT, BCAT1, BCAT2, COASY, DPYD, DPYS, ENPP1, ENPP3, PANK1, PANK2, PANK3, PANK4, PPCDC, PPCS, UPB1, VNN1, VNN2]
KEGG:04614	Renin-angiotensin system	4	1.20E-06	11	17	 ACE2  ACE  MME  CMA1  ANPEP  AGTR1  CTSG  LNPEP  AGTR2  THOP1  AGT 	[ACE, ACE2, AGT, AGTR1, AGTR2, ANPEP, CMA1, CPA3, CTSA, CTSG, ENPEP, LNPEP, MAS1, MME, NLN, REN, THOP1]
