KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:04916	Melanogenesis	12	2.85E-19	58	101	 GSK3B  PRKACG  PRKACA  PRKACB  PRKCG  WNT5B  PRKCB  WNT5A  PRKCA  CREB3  PLCB3  ADCY9  CREB1  DCT  KIT  RAF1  PLCB1  PLCB2  CAMK2B  CAMK2D  CAMK2A  TYRP1  ADCY4  GNAI3  ADCY3  ADCY2  ADCY1  ADCY8  ADCY7  ADCY6  GNAI1  ADCY5  GNAI2  WNT6  DVL1  MAPK1  WNT1  CAMK2G  WNT2  MAPK3  WNT4  FZD1  FZD3  FZD5  WNT3A  FZD7  WNT7B  FZD6  FZD9  FZD8  WNT7A  TYR  POMC  GNAO1  MC1R  GNAQ  GNAS  CALM1 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ASIP, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREBBP, CTNNB1, DCT, DVL1, DVL2, DVL3, EDN1, EDNRB, EP300, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GSK3B, HRAS, KIT, KITLG, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MC1R, MITF, NRAS, PLCB1, PLCB2, PLCB3, PLCB4, POMC, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, RAF1, TCF7, TCF7L1, TCF7L2, TYR, TYRP1, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B]
KEGG:04062	Chemokine signaling pathway	27	2.98E-19	129	189	 NCF1  CXCL13  CRKL  PRKACG  AKT2  AKT3  AKT1  PRKACA  PRKACB  MAP2K1  PRKCB  PRKCD  TIAM1  PARD3  ELMO1  RAF1  SHC2  SHC3  CCL3L1  SHC1  PXN  PIK3R3  PIK3R2  PIK3R1  PRKCZ  GRK1  GNG10  RAP1A  GRK5  GRK4  GRK7  GRK6  CCR10  LYN  STAT5B  BRAF  PPBP  GNG12  PTK2  NFKB1  GNG13  NFKBIA  CXCL10  CXCL11  CXCL12  IL8  GNB2  GNB1  GNB4  GNB3  GRB2  GNB5  NFKBIB  GSK3B  ITK  GSK3A  CXCL9  PIK3CD  ARRB1  CXCL1  WASL  ARRB2  PIK3CB  CXCL3  CXCL2  PIK3CG  CXCL5  GNGT1  IKBKB  GNGT2  RAC2  IKBKG  RAC1  JAK2  JAK3  HRAS  VAV3  CHUK  RHOA  VAV1  VAV2  FGR  HCK  PLCB3  PLCB4  PIK3CA  XCL1  PLCB1  SOS1  DOCK2  CRK  PLCB2  SOS2  CCL13  CCL11  SRC  ROCK2  WAS  CXCR5  GNAI3  CXCR4  ADCY3  GNAI1  RELA  ADCY5  GNAI2  CDC42  PAK1  GNG3  GNG2  CXCR1  GNG5  GNG4  ADRBK1  CXCR3  CCL5  GNG7  CXCR2  PTK2B  MAPK1  GNG8  MAPK3  CCL22  CCL21  STAT1  CCL20  STAT3  BCAR1  PF4 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRBK1, ADRBK2, AKT1, AKT2, AKT3, ARRB1, ARRB2, BCAR1, BRAF, CCL1, CCL11, CCL13, CCL14, CCL15, CCL16, CCL17, CCL18, CCL19, CCL2, CCL20, CCL21, CCL22, CCL23, CCL24, CCL25, CCL26, CCL27, CCL28, CCL3, CCL3L1, CCL3L3, CCL4, CCL4L1, CCL4L2, CCL5, CCL7, CCL8, CCR1, CCR10, CCR2, CCR3, CCR4, CCR5, CCR6, CCR7, CCR8, CCR9, CDC42, CHUK, CRK, CRKL, CX3CL1, CX3CR1, CXCL1, CXCL10, CXCL11, CXCL12, CXCL13, CXCL14, CXCL16, CXCL2, CXCL3, CXCL5, CXCL6, CXCL9, CXCR1, CXCR2, CXCR3, CXCR4, CXCR5, CXCR6, DOCK2, ELMO1, FGR, FOXO3, GNAI1, GNAI2, GNAI3, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRB2, GRK1, GRK4, GRK5, GRK6, GRK7, GSK3A, GSK3B, HCK, HRAS, IKBKB, IKBKG, IL8, ITK, JAK2, JAK3, KRAS, LYN, MAP2K1, MAPK1, MAPK3, NCF1, NFKB1, NFKBIA, NFKBIB, NRAS, PAK1, PARD3, PF4, PF4V1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCB1, PLCB2, PLCB3, PLCB4, PPBP, PREX1, PRKACA, PRKACB, PRKACG, PRKCB, PRKCD, PRKCZ, PRKX, PTK2, PTK2B, PXN, RAC1, RAC2, RAF1, RAP1A, RAP1B, RASGRP2, RELA, RHOA, ROCK1, ROCK2, SHC1, SHC2, SHC3, SHC4, SOS1, SOS2, SRC, STAT1, STAT2, STAT3, STAT5B, TIAM1, TIAM2, VAV1, VAV2, VAV3, WAS, WASL, XCL1, XCL2, XCR1]
KEGG:00330	Arginine and proline metabolism	14	3.44E-19	27	57	 OAT  MAOB  PYCRL  MAOA  ODC1  SAT2  CNDP1  CNDP2  SRM  ALDH1B1  ALDH2  NOS1  ABP1  PRODH  CKM  GOT1  NOS3  GOT2  PYCR2  PRODH2  ALDH3A2  ALDH4A1  GLUD1  ALDH18A1  LAP3  ALDH7A1  ALDH9A1 	[ABP1, ACY1, ADC, AGMAT, ALDH18A1, ALDH1B1, ALDH2, ALDH3A2, ALDH4A1, ALDH7A1, ALDH9A1, AMD1, ARG1, ARG2, ASL, ASS1, CARNS1, CKB, CKM, CKMT1A, CKMT1B, CKMT2, CNDP1, CNDP2, CPS1, DAO, GAMT, GATM, GLS, GLS2, GLUD1, GLUD2, GLUL, GOT1, GOT2, LAP3, MAOA, MAOB, NAGS, NOS1, NOS2, NOS3, OAT, ODC1, OTC, P4HA1, P4HA2, P4HA3, PRODH, PRODH2, PYCR1, PYCR2, PYCRL, SAT1, SAT2, SMS, SRM]
KEGG:04380	Osteoclast differentiation	85	3.61E-19	93	128	 SPI1  ITGB3  FHL2  PIK3CD  PIK3CB  PIK3CG  IKBKB  PPP3CA  FCGR3A  FCGR3B  AKT2  AKT3  BLNK  AKT1  TNFSF11  ACP5  SIRPA  IKBKG  RAC1  MAP3K7  JUNB  JAK1  IFNAR2  MAP2K1  CHUK  SYK  IL1R1  IFNGR1  MITF  TYK2  FOS  GAB2  TGFBR1  TGFBR2  TNFRSF1A  IL1A  CREB1  PIK3CA  LCK  IL1B  TRAF6  BTK  LCP2  PPARG  SQSTM1  IRF9  IFNAR1  PIK3R3  PIK3R2  TNFRSF11B  TNFRSF11A  PIK3R1  RELA  PIK3R5  RELB  MAPK9  SOCS3  MAPK8  SOCS1  PLCG2  MAPK1  FYN  MAP2K7  FCGR1A  MAPK3  MAP2K6  JUN  TGFB2  JUND  TGFB1  STAT1  NFATC2  NFATC1  MAPK14  LILRB4  MAPK12  NFKB1  MAPK13  NFKB2  FOSL2  MAPK10  NFKBIA  FOSL1  MAPK11  CYLD  FCGR2A  TEC  FOSB  GRB2  TAB2  TAB1  FCGR2B  FCGR2C 	[ACP5, AKT1, AKT2, AKT3, BLNK, BTK, CALCR, CAMK4, CHUK, CREB1, CSF1, CSF1R, CTSK, CYBA, CYBB, CYLD, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, FCGR3B, FHL2, FOS, FOSB, FOSL1, FOSL2, FYN, GAB2, GRB2, IFNAR1, IFNAR2, IFNB1, IFNG, IFNGR1, IFNGR2, IKBKB, IKBKG, IL1A, IL1B, IL1R1, IRF9, ITGB3, JAK1, JUN, JUNB, JUND, LCK, LCP2, LILRA1, LILRA2, LILRA3, LILRA4, LILRA6, LILRB1, LILRB2, LILRB3, LILRB4, LILRB5, MAP2K1, MAP2K6, MAP2K7, MAP3K14, MAP3K7, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MITF, NCF1, NCF2, NCF4, NFATC1, NFATC2, NFKB1, NFKB2, NFKBIA, NOX1, NOX3, OSCAR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG2, PPARG, PPP3CA, PPP3CB, PPP3CC, RAC1, RELA, RELB, SIRPA, SIRPB1, SIRPG, SOCS1, SOCS3, SPI1, SQSTM1, STAT1, STAT2, SYK, TAB1, TAB2, TEC, TGFB1, TGFB2, TGFBR1, TGFBR2, TNF, TNFRSF11A, TNFRSF11B, TNFRSF1A, TNFSF11, TRAF2, TRAF6, TREM2, TYK2, TYROBP]
KEGG:05142	Chagas disease (American trypanosomiasis)	61	3.85E-19	73	104	 SERPINE1  FASLG  PPP2R2A  PIK3CG  IKBKB  CASP8  PPP2R1B  PPP2R1A  AKT2  AKT3  BDKRB2  AKT1  IL12A  IKBKG  MAP2K4  CHUK  FOS  TICAM1  TGFBR1  TGFBR2  TNFRSF1A  PLCB3  PIK3CA  IL1B  TRAF6  PLCB1  TLR4  PLCB2  TLR2  GNAI3  PIK3R3  PIK3R2  PIK3R1  GNAI1  RELA  GNAI2  C3  PPP2CA  MAPK9  MAPK8  GNA15  IRAK1  GNA11  CCL5  MAPK1  FADD  MAPK3  TGFB2  JUN  SMAD3  TGFB1  NOS2  TGFB3  CFLAR  MAPK14  MAPK12  NFKB1  MAPK13  MAPK10  NFKBIA  GNAO1  MAPK11  IL6  PPP2R2C  IL8  PPP2R2B  GNAQ  PPP2R2D  GNAS  FAS  CALR  MYD88  C1QC 	[ACE, ADCY1, AKT1, AKT2, AKT3, BDKRB2, C1QA, C1QB, C1QC, C3, CALR, CASP8, CCL2, CCL3, CCL3L1, CCL3L3, CCL5, CD247, CD3D, CD3E, CD3G, CFLAR, CHUK, FADD, FAS, FASLG, FOS, GNA11, GNA14, GNA15, GNAI1, GNAI2, GNAI3, GNAL, GNAO1, GNAQ, GNAS, IFNB1, IFNG, IFNGR1, IFNGR2, IKBKB, IKBKG, IL10, IL12A, IL12B, IL1B, IL2, IL6, IL8, IRAK1, IRAK4, JUN, MAP2K4, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MYD88, NFKB1, NFKBIA, NOS2, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCB1, PLCB2, PLCB3, PLCB4, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, RELA, SERPINE1, SMAD2, SMAD3, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TICAM1, TLR2, TLR4, TLR6, TLR9, TNF, TNFRSF1A, TRAF6]
KEGG:04110	Cell cycle	48	5.01E-19	91	124	 RB1  YWHAE  GSK3B  CDKN1A  CDKN1B  MCM7  YWHAB  BUB1B  CDC20  CCND3  CDC23  CCND2  CCND1  YWHAQ  CHEK2  CDC26  MYC  CDC27  CHEK1  EP300  SKP2  YWHAG  SKP1  YWHAH  CDC25C  SMC1A  YWHAZ  RBL2  CCNA2  CCNA1  RBL1  TFDP1  TFDP2  MCM3  ANAPC4  MCM4  MCM5  ANAPC5  MCM6  TP53  ANAPC1  MCM2  ANAPC2  HDAC2  PCNA  HDAC1  PRKDC  CUL1  TTK  ANAPC10  ANAPC11  ORC5  ORC4  FZR1  CCNB1  CDC45  ORC1  RAD21  ORC2  ABL1  E2F1  E2F2  SFN  E2F3  E2F4  E2F5  BUB1  CDKN2D  SMAD2  CREBBP  SMAD4  TGFB2  SMAD3  TGFB1  CDKN2C  GADD45A  CDKN2A  TGFB3  PLK1  MAD2L2  CDK7  WEE1  STAG1  CDK6  CDK4  CDC16  CDK2  MDM2  CDK1  ATM  ATR 	[ABL1, ANAPC1, ANAPC10, ANAPC11, ANAPC13, ANAPC2, ANAPC4, ANAPC5, ANAPC7, ATM, ATR, BUB1, BUB1B, BUB3, CCNA1, CCNA2, CCNB1, CCNB2, CCNB3, CCND1, CCND2, CCND3, CCNE1, CCNE2, CCNH, CDC14A, CDC14B, CDC16, CDC20, CDC23, CDC25A, CDC25B, CDC25C, CDC26, CDC27, CDC45, CDC6, CDC7, CDK1, CDK2, CDK4, CDK6, CDK7, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CHEK1, CHEK2, CREBBP, CUL1, DBF4, E2F1, E2F2, E2F3, E2F4, E2F5, EP300, ESPL1, FZR1, GADD45A, GADD45B, GADD45G, GSK3B, HDAC1, HDAC2, MAD1L1, MAD2L1, MAD2L2, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MDM2, MYC, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, PCNA, PKMYT1, PLK1, PRKDC, PTTG1, PTTG2, RAD21, RB1, RBL1, RBL2, RBX1, SFN, SKP1, SKP2, SMAD2, SMAD3, SMAD4, SMC1A, SMC1B, SMC3, STAG1, STAG2, TFDP1, TFDP2, TGFB1, TGFB2, TGFB3, TP53, TTK, WEE1, WEE2, YWHAB, YWHAE, YWHAG, YWHAH, YWHAQ, YWHAZ, ZBTB17]
KEGG:04930	Type II diabetes mellitus	53	6.18E-19	36	48	 IRS1  IRS4  CACNA1B  PIK3R3  PIK3CD  SLC2A2  PIK3R2  IRS2  CACNA1D  PIK3CB  PIK3R1  PRKCZ  HK2  PIK3CG  INS  HK1  PIK3R5  IKBKB  MAPK9  SOCS3  HK3  MAPK8  SOCS1  MAPK1  MAPK3  PKLR  INSR  PRKCE  PRKCD  PDX1  MAFA  MTOR  GCK  MAPK10  PIK3CA  HKDC1 	[ABCC8, ADIPOQ, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1G, GCK, HK1, HK2, HK3, HKDC1, IKBKB, INS, INSR, IRS1, IRS2, IRS4, KCNJ11, MAFA, MAPK1, MAPK10, MAPK3, MAPK8, MAPK9, MTOR, PDX1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PKLR, PKM2, PRKCD, PRKCE, PRKCZ, SLC2A2, SLC2A4, SOCS1, SOCS2, SOCS3, SOCS4, TNF]
KEGG:05214	Glioma	138	7.34E-19	63	65	 RB1  CDKN1A  CALML5  PTEN  ARAF  PIK3CD  CALML3  PIK3CB  PIK3CG  IGF1R  CCND1  AKT2  AKT3  AKT1  HRAS  PDGFRB  PRKCG  PDGFRA  MAP2K1  MAP2K2  PRKCB  PRKCA  PIK3CA  SOS1  RAF1  TP53  SOS2  CAMK2B  CAMK2D  SHC2  SHC3  SHC1  CAMK2A  PDGFB  PIK3R3  PDGFA  TGFA  PIK3R2  PIK3R1  EGFR  PIK3R5  NRAS  E2F1  PLCG2  MAPK1  E2F2  E2F3  PLCG1  CAMK2G  MAPK3  EGF  CDKN2A  BRAF  IGF1  MTOR  CDK6  CDK4  MDM2  GRB2  CALM3  KRAS  CALM1  CALM2 	[AKT1, AKT2, AKT3, ARAF, BRAF, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCND1, CDK4, CDK6, CDKN1A, CDKN2A, E2F1, E2F2, E2F3, EGF, EGFR, GRB2, HRAS, IGF1, IGF1R, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MTOR, NRAS, PDGFA, PDGFB, PDGFRA, PDGFRB, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PLCG2, PRKCA, PRKCB, PRKCG, PTEN, RAF1, RB1, SHC1, SHC2, SHC3, SHC4, SOS1, SOS2, TGFA, TP53]
KEGG:05202	Transcriptional misregulation in cancer	79	1.09E-18	86	180	 CDKN1A  CDKN1B  SPI1  FLT1  LDB1  PLAT  MLL  AFF1  IGF1R  ELK4  CCND2  PLAU  SIN3A  MYC  NFKBIZ  MEF2C  IGFBP3  LMO2  ETV1  TRAF1  ETV4  MLF1  DUSP6  SUPT3H  ETV6  ZEB1  NCOR1  MAF  EWSR1  DDIT3  RARA  PPARG  NUPR1  ERG  HIST2H3C  MET  TP53  CEBPA  CEBPB  HDAC2  HIST1H3J  CEBPE  HDAC1  MAX  DOT1L  PDGFB  FOXO1  RXRB  HIST1H3A  RXRA  HIST1H3F  HIST1H3G  HIST1H3I  HIST1H3B  FCGR1A  HIST1H3C  RXRG  HIST1H3D  RUNX1T1  HIST1H3E  NTRK1  NGFR  SMAD1  CDKN2C  JUP  FUS  H3F3A  GZMB  HMGA2  KLF3  PML  PBX1  NFKB1  PTK2  SSX2B  MEIS1  IL6  BCL6  WT1  ID2  IL2RB  HIST3H3  MDM2  ATM  TCF3  BCL2L1 	[AFF1, ARNT2, ASPSCR1, ATF1, ATM, BAIAP3, BCL2A1, BCL2L1, BCL6, BIRC3, BMI1, BMP2K, CCNA1, CCND2, CCNT1, CCNT2, CCR7, CD14, CD40, CD86, CDK14, CDK9, CDKN1A, CDKN1B, CDKN2C, CEBPA, CEBPB, CEBPE, CSF1R, CSF2, DDIT3, DDX5, DEFA3, DOT1L, DUSP6, ELANE, ELK4, ERG, ETV1, ETV4, ETV5, ETV6, ETV7, EWSR1, EYA1, FCGR1A, FEV, FLI1, FLT1, FLT3, FOXO1, FUS, FUT8, GOLPH3, GRIA3, GZMB, H3F3A, H3F3B, H3F3C, HDAC1, HDAC2, HHEX, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST2H3A, HIST2H3C, HIST2H3D, HIST3H3, HMGA2, HOXA10, HOXA11, HOXA9, HPGD, ID2, IGF1, IGF1R, IGFBP3, IL1R2, IL2RB, IL3, IL6, IL8, ITGAM, ITGB7, JMJD1C, JUP, KDM6A, KLF3, LDB1, LMO2, LOC100132941, LOC100291917, LYL1, MAF, MAX, MDM2, MEF2C, MEIS1, MEN1, MET, MLF1, MLL, MLLT1, MLLT3, MMP3, MMP9, MPO, MYC, MYCN, NCOR1, NFKB1, NFKBIZ, NGFR, NR4A3, NTRK1, NUPR1, PAX3, PAX5, PAX7, PAX8, PBX1, PBX3, PDGFA, PDGFB, PER2, PLAT, PLAU, PML, PPARG, PRCC, PROM1, PTCRA, PTK2, RARA, REL, RELA, RUNX1, RUNX1T1, RUNX2, RXRA, RXRB, RXRG, SIN3A, SIX1, SIX4, SLC45A3, SMAD1, SP1, SPI1, SPINT1, SS18, SSX1, SSX2, SSX2B, SUPT3H, TAF15, TCF3, TFE3, TGFBR2, TLX1, TLX3, TMPRSS2, TP53, TRAF1, TSPAN7, UTY, WHSC1, WNT16, WT1, ZBTB16, ZBTB17, ZEB1]
KEGG:05160	Hepatitis C	17	1.31E-18	66	134	 GSK3B  CDKN1A  TRADD  ARAF  PIK3CD  PPP2R2A  PIK3CB  PIK3CG  IKBKB  TBK1  PPP2R1B  PPP2R1A  AKT2  AKT3  AKT1  HRAS  IKBKE  JAK1  PIAS4  IFNAR2  CHUK  TYK2  TICAM1  PIAS1  TNFRSF1A  CLDN4  PIK3CA  TRAF3  TRAF6  RAF1  PPARA  TP53  IFNAR1  PIK3R3  PIK3R2  PIK3R1  RELA  EGFR  PPP2CA  MAPK9  SOCS3  MAPK8  RXRA  MAPK1  RIPK1  LDLR  MAPK3  EGF  STAT1  BAD  STAT3  EIF2AK2  BRAF  MAPK14  EIF2S1  MAPK12  NFKB1  MAPK13  MAPK10  NFKBIA  MAPK11  PPP2R2C  IL8  PPP2R2B  PPP2R2D  GRB2 	[AKT1, AKT2, AKT3, ARAF, BAD, BRAF, CD81, CDKN1A, CHUK, CLDN1, CLDN10, CLDN11, CLDN14, CLDN15, CLDN16, CLDN17, CLDN18, CLDN19, CLDN2, CLDN20, CLDN22, CLDN23, CLDN3, CLDN4, CLDN5, CLDN6, CLDN7, CLDN8, CLDN9, DDX58, EGF, EGFR, EIF2AK1, EIF2AK2, EIF2AK3, EIF2AK4, EIF2S1, EIF3E, GRB2, GSK3B, HRAS, IFIT1, IFIT1B, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IKBKB, IKBKE, IKBKG, IL8, IRF1, IRF3, IRF7, IRF9, JAK1, KRAS, LDLR, LOC100506658, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MAVS, NFKB1, NFKBIA, NR1H3, NRAS, OAS1, OAS2, OAS3, PDK1, PIAS1, PIAS2, PIAS3, PIAS4, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PPARA, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, PSME3, RAF1, RELA, RIPK1, RNASEL, RXRA, SCARB1, SOCS3, SOS1, SOS2, STAT1, STAT2, STAT3, TBK1, TICAM1, TLR3, TNF, TNFRSF1A, TP53, TRADD, TRAF2, TRAF3, TRAF6, TYK2]
KEGG:05145	Toxoplasmosis	9	1.31E-18	46	134	 ITGB1  LAMA1  PIK3CD  PIK3R3  PIK3R2  PIK3R1  PIK3CG  GNAI1  RELA  GNAI2  IKBKB  MAPK9  MAPK8  SOCS1  AKT2  AKT3  AKT1  MAPK1  IKBKG  MAP3K7  JAK1  MAPK3  HSPA8  TGFB1  CHUK  NOS2  LAMB3  STAT1  STAT3  HSPA6  TYK2  HSPA2  MAPK14  MAPK12  NFKB1  MAPK13  TNFRSF1A  MAPK10  NFKBIA  GNAO1  MAPK11  PIK3CA  TRAF6  BCL2  TAB1  NFKBIB 	[AKT1, AKT2, AKT3, ALOX5, BAD, BCL2, BCL2L1, BIRC2, BIRC3, BIRC7, BIRC8, CASP3, CASP8, CASP9, CCR5, CD40, CD40LG, CHUK, CIITA, CYCS, GNAI1, GNAI2, GNAI3, GNAO1, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, IFNG, IFNGR1, IFNGR2, IKBKB, IKBKG, IL10, IL10RA, IL10RB, IL12A, IL12B, IRAK1, IRAK4, IRGM, ITGA6, ITGB1, JAK1, JAK2, JMJD7-PLA2G4B, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LDLR, LY96, MAP2K3, MAP2K6, MAP3K7, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MYD88, NFKB1, NFKBIA, NFKBIB, NOS2, PDK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PPIF, RELA, SOCS1, STAT1, STAT3, TAB1, TAB2, TGFB1, TGFB2, TGFB3, TLR2, TLR4, TNF, TNFRSF1A, TRAF6, TYK2, XIAP]
KEGG:04910	Insulin signaling pathway	40	2.96E-18	82	138	 GSK3B  IRS1  ARAF  IRS4  CBLC  PIK3CD  IRS2  PIK3CB  ELK1  PIK3CG  PTPRF  CRKL  IKBKB  PPP1CB  GYS1  PPP1CC  AKT2  PRKACG  AKT3  AKT1  PRKACA  HRAS  PRKACB  SREBF1  PRKCI  MAP2K1  PRKAB2  MAP2K2  EXOC7  PDPK1  TSC2  TSC1  PRKAR1B  PIK3CA  PRKAR1A  RAPGEF1  SOS1  RAF1  CRK  FBP1  FBP2  PRKAA1  SHC1  PIK3R3  PIK3R2  PIK3R1  CBL  PRKCZ  ACACA  FOXO1  INS  MAPK9  SOCS3  MAPK8  NRAS  SOCS1  PRKAR2B  INPP5D  PRKAR2A  MKNK1  MAPK1  INPP5K  PPARGC1A  EIF4E  SH2B2  MAPK3  PCK2  PTPN1  PKLR  BAD  INSR  BRAF  MTOR  PPP1CA  MAPK10  RPS6KB1  TRIP10  GRB2  CALM3  KRAS  CALM1  CALM2 	[ACACA, ACACB, AKT1, AKT2, AKT3, ARAF, BAD, BRAF, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CBL, CBLB, CBLC, CRK, CRKL, EIF4E, EIF4E1B, EIF4E2, EIF4EBP1, ELK1, EXOC7, FASN, FBP1, FBP2, FLOT1, FLOT2, FOXO1, G6PC, G6PC2, GCK, GRB2, GSK3B, GYS1, GYS2, HK1, HK2, HK3, HKDC1, HRAS, IKBKB, INPP5D, INPP5K, INS, INSR, IRS1, IRS2, IRS4, KRAS, LIPE, MAP2K1, MAP2K2, MAPK1, MAPK10, MAPK3, MAPK8, MAPK9, MKNK1, MKNK2, MTOR, NRAS, PCK1, PCK2, PDE3A, PDE3B, PDPK1, PHKA1, PHKA2, PHKB, PHKG1, PHKG2, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PKLR, PPARGC1A, PPP1CA, PPP1CB, PPP1CC, PPP1R3A, PPP1R3B, PPP1R3C, PPP1R3D, PRKAA1, PRKAA2, PRKAB1, PRKAB2, PRKACA, PRKACB, PRKACG, PRKAG1, PRKAG2, PRKAG3, PRKAR1A, PRKAR1B, PRKAR2A, PRKAR2B, PRKCI, PRKCZ, PRKX, PTPN1, PTPRF, PYGB, PYGL, PYGM, RAF1, RAPGEF1, RHEB, RHOQ, RPS6, RPS6KB1, RPS6KB2, RPTOR, SH2B2, SHC1, SHC2, SHC3, SHC4, SLC2A4, SOCS1, SOCS2, SOCS3, SOCS4, SORBS1, SOS1, SOS2, SREBF1, TRIP10, TSC1, TSC2]
